Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,Savings,Status
8.0,other,24.0,33.0,married,no_rec,fixed,75.0,166.0,0.0,0,1150.0,1770.0,1.9,good
1.0,parents,36.0,23.0,single,no_rec,partime,35.0,75.0,0.0,0,350.0,425.0,4.11,bad
22.0,owner,24.0,41.0,married,no_rec,fixed,90.0,125.0,4700.0,400,250.0,1035.0,2.98,good
20.0,rent,60.0,52.0,married,no_rec,freelance,70.0,250.0,4100.0,0,1200.0,1226.0,9.0,good
25.0,owner,36.0,58.0,married,no_rec,fixed,45.0,128.0,30000.0,0,1500.0,1750.0,1.99,good
11.0,owner,36.0,46.0,married,no_rec,fixed,60.0,155.0,16500.0,0,1000.0,1800.0,3.42,good
4.0,owner,60.0,28.0,married,no_rec,fixed,60.0,459.0,22000.0,9700,600.0,2150.0,30.2,good
9.0,owner,48.0,38.0,married,no_rec,fixed,75.0,360.0,8000.0,4000,1700.0,1713.0,6.92,good
1.0,rent,36.0,39.0,married,no_rec,fixed,85.0,100.0,0.0,0,600.0,975.0,0.9,bad
10.0,rent,60.0,24.0,married,no_rec,fixed,53.0,80.0,0.0,0,400.0,650.0,4.05,good
4.0,owner,60.0,41.0,married,no_rec,fixed,90.0,250.0,10000.0,2000,800.0,916.0,10.5,good
24.0,other,36.0,51.0,married,no_rec,fixed,45.0,105.0,0.0,0,625.0,625.0,3.46,good
30.0,owner,36.0,56.0,married,yes_rec,freelance,105.0,300.0,30000.0,1300,1100.0,1318.0,5.96,good
1.0,other,24.0,24.0,married,no_rec,freelance,60.0,137.0,0.0,0,300.0,750.0,6.16,good
20.0,owner,12.0,49.0,married,no_rec,fixed,90.0,110.0,15000.0,0,125.0,325.0,1.92,good
1.0,owner,36.0,21.0,single,no_rec,fixed,35.0,127.0,10000.0,0,850.0,1014.0,3.9,good
13.0,owner,60.0,34.0,separated,no_rec,fixed,35.0,56.0,7000.0,1500,1250.0,1525.0,0.29,bad
1.0,owner,60.0,38.0,married,no_rec,fixed,90.0,75.0,5000.0,0,1000.0,1144.0,-0.9,good
2.0,owner,36.0,58.0,widow,no_rec,others,35.0,52.0,4000.0,0,400.0,550.0,1.53,good
0.0,parents,60.0,39.0,single,no_rec,fixed,35.0,100.0,0.0,0,1000.0,1556.0,3.9,good
14.0,rent,60.0,60.0,married,no_rec,fixed,62.0,170.0,8000.0,0,915.0,1396.0,7.08,good
6.0,priv,60.0,23.0,single,no_rec,fixed,35.0,150.0,5050.0,3800,1000.0,2470.0,4.62,good
17.0,owner,12.0,37.0,married,no_rec,fixed,75.0,188.0,7000.0,1000,600.0,1890.0,2.06,good
8.0,priv,36.0,48.0,married,yes_rec,fixed,75.0,175.0,1000.0,0,475.0,575.0,7.58,good
4.0,parents,60.0,26.0,married,no_rec,fixed,45.0,64.0,0.0,0,1150.0,1294.0,0.99,good
1.0,parents,36.0,23.0,single,no_rec,partime,35.0,110.0,0.0,0,650.0,710.0,4.15,bad
13.0,owner,60.0,34.0,married,no_rec,fixed,45.0,186.0,3000.0,0,1900.0,2600.0,4.45,good
19.0,owner,60.0,46.0,single,no_rec,fixed,75.0,140.0,6000.0,0,1800.0,1849.0,2.17,good
12.0,owner,12.0,51.0,married,no_rec,freelance,45.0,200.0,2000.0,0,350.0,450.0,5.31,good
13.0,owner,60.0,45.0,married,no_rec,fixed,90.0,135.0,4750.0,3500,1100.0,1369.0,0.55,good
4.0,owner,60.0,55.0,married,no_rec,fixed,45.0,130.0,9000.0,0,1800.0,2281.0,2.83,good
0.0,owner,48.0,39.0,married,no_rec,freelance,60.0,200.0,5500.0,0,3075.0,4575.0,2.19,bad
6.0,parents,60.0,33.0,married,yes_rec,partime,60.0,33.0,0.0,0,1250.0,1332.0,-1.3,good
12.0,rent,36.0,52.0,married,no_rec,freelance,75.0,69.0,3500.0,0,200.0,1240.0,-1.08,good
11.0,owner,60.0,26.0,married,no_rec,fixed,45.0,90.0,3000.0,0,900.0,931.0,3.0,good
31.0,owner,60.0,47.0,married,no_rec,fixed,60.0,175.0,8000.0,1500,1000.0,1330.0,6.0,good
2.0,owner,18.0,31.0,married,no_rec,partime,90.0,197.0,5000.0,300,860.0,1192.0,2.18,good
3.0,owner,48.0,50.0,married,no_rec,fixed,90.0,125.0,12000.0,0,800.0,950.0,2.1,bad
6.0,owner,36.0,39.0,married,yes_rec,freelance,45.0,170.0,14000.0,1200,1100.0,1900.0,3.7,good
10.0,rent,48.0,36.0,married,yes_rec,freelance,100.0,247.0,0.0,0,1500.0,1810.0,4.7,bad
0.0,other,60.0,47.0,married,yes_rec,others,45.0,250.0,100000.0,0,1300.0,1700.0,9.46,bad
20.0,owner,24.0,45.0,married,no_rec,fixed,75.0,130.0,5000.0,0,450.0,1318.0,2.93,good
8.0,other,24.0,40.0,married,yes_rec,fixed,75.0,207.0,0.0,0,600.0,750.0,5.28,good
15.0,rent,60.0,36.0,married,yes_rec,freelance,97.0,65.0,0.0,0,1000.0,1168.0,-1.92,bad
2.0,owner,36.0,43.0,married,yes_rec,freelance,90.0,180.0,8000.0,560,700.0,1300.0,4.34,good
4.0,owner,48.0,44.0,married,no_rec,freelance,60.0,250.0,40000.0,9300,700.0,1111.0,6.65,bad
1.0,owner,60.0,55.0,married,no_rec,others,45.0,129.0,3000.0,0,970.0,1264.0,5.2,good
0.0,rent,60.0,32.0,married,no_rec,freelance,90.0,159.0,0.0,0,1600.0,1692.0,2.59,bad
1.0,other,48.0,26.0,single,no_rec,partime,35.0,116.0,2000.0,0,1100.0,1123.0,3.53,bad
9.0,owner,60.0,33.0,married,no_rec,fixed,75.0,88.0,2500.0,0,1000.0,1386.0,0.78,good
11.0,rent,24.0,27.0,married,no_rec,partime,72.0,120.0,0.0,0,900.0,1395.0,1.28,good
2.0,rent,60.0,24.0,married,no_rec,fixed,70.0,100.0,0.0,0,900.0,1127.0,2.0,bad
0.0,owner,60.0,29.0,married,no_rec,fixed,60.0,100.0,5000.0,0,800.0,960.0,3.0,good
1.0,parents,60.0,20.0,single,no_rec,freelance,35.0,113.0,13000.0,0,1500.0,2179.0,3.12,bad
20.0,owner,36.0,46.0,married,yes_rec,freelance,105.0,80.0,9000.0,0,850.0,886.0,-1.06,good
30.0,owner,60.0,62.0,married,no_rec,fixed,60.0,150.0,3200.0,400,800.0,1314.0,6.45,good
0.0,other,36.0,49.0,married,yes_rec,freelance,75.0,52.0,0.0,0,2400.0,2800.0,-0.35,bad
2.0,parents,60.0,27.0,single,no_rec,fixed,35.0,71.0,3500.0,0,600.0,960.0,3.6,good
1.0,rent,60.0,52.0,divorced,no_rec,fixed,55.0,99.0,0.0,0,750.0,873.0,3.52,bad
2.0,other,36.0,26.0,single,no_rec,fixed,35.0,63.0,0.0,0,300.0,1111.0,3.36,good
5.0,owner,60.0,43.0,married,yes_rec,freelance,75.0,166.0,7000.0,700,1000.0,1040.0,5.04,bad
15.0,parents,60.0,34.0,married,no_rec,fixed,45.0,108.0,0.0,0,1000.0,1995.0,3.78,good
15.0,rent,60.0,37.0,married,no_rec,fixed,58.0,134.0,500.0,0,900.0,1333.0,5.07,good
5.0,rent,36.0,37.0,married,no_rec,fixed,74.0,138.0,0.0,0,900.0,1358.0,2.56,good
3.0,owner,48.0,39.0,married,no_rec,fixed,60.0,110.0,3000.0,0,1270.0,1613.0,1.89,good
2.0,owner,60.0,26.0,married,no_rec,fixed,45.0,160.0,3500.0,0,1300.0,1855.0,5.31,good
2.0,owner,60.0,34.0,married,no_rec,fixed,60.0,176.0,4000.0,450,1800.0,2271.0,3.72,good
1.0,parents,60.0,30.0,separated,no_rec,partime,35.0,70.0,0.0,0,925.0,925.0,2.27,bad
4.0,rent,60.0,26.0,married,no_rec,fixed,51.0,60.0,0.0,0,1750.0,1950.0,0.31,good
20.0,other,6.0,58.0,married,yes_rec,fixed,45.0,130.0,0.0,0,500.0,2058.0,1.02,good
1.0,parents,60.0,36.0,single,no_rec,fixed,35.0,176.0,0.0,0,1100.0,1600.0,7.69,good
13.0,owner,60.0,40.0,married,no_rec,fixed,90.0,130.0,3000.0,0,800.0,860.0,3.0,good
7.0,owner,36.0,49.0,widow,no_rec,fixed,35.0,108.0,12000.0,0,350.0,875.0,7.51,good
15.0,owner,60.0,55.0,married,no_rec,freelance,60.0,144.0,6500.0,3650,1200.0,1710.0,2.38,good
1.0,owner,60.0,25.0,married,no_rec,freelance,60.0,150.0,10000.0,2000,1000.0,1260.0,4.2,good
6.0,rent,36.0,33.0,married,no_rec,fixed,108.0,183.0,0.0,0,950.0,1705.0,2.84,good
18.0,rent,60.0,38.0,married,no_rec,fixed,56.0,108.0,0.0,0,1000.0,1307.0,3.12,good
15.0,other,36.0,38.0,married,yes_rec,freelance,90.0,200.0,6000.0,0,1550.0,1982.0,2.55,good
11.0,rent,12.0,33.0,married,no_rec,fixed,78.0,180.0,0.0,0,300.0,1479.0,4.08,good
15.0,rent,60.0,42.0,married,no_rec,fixed,58.0,130.0,0.0,0,1000.0,1308.0,4.32,good
1.0,rent,48.0,47.0,married,no_rec,fixed,74.0,140.0,0.0,0,2000.0,2201.0,1.58,bad
0.0,owner,60.0,25.0,married,no_rec,fixed,75.0,141.0,3500.0,0,1250.0,1350.0,3.17,good
17.0,owner,48.0,42.0,married,no_rec,fixed,60.0,127.0,3500.0,0,700.0,1386.0,4.59,good
21.0,owner,48.0,52.0,married,no_rec,fixed,60.0,117.0,3000.0,0,1650.0,2276.0,1.66,good
13.0,rent,36.0,36.0,married,yes_rec,fixed,88.0,130.0,0.0,0,400.0,1608.0,3.78,good
5.0,owner,60.0,28.0,married,yes_rec,freelance,75.0,240.0,3000.0,0,1300.0,1585.0,7.62,good
18.0,parents,60.0,33.0,single,yes_rec,fixed,35.0,425.0,0.0,0,900.0,1320.0,26.0,good
10.0,owner,60.0,46.0,married,yes_rec,freelance,75.0,800.0,25000.0,2050,2600.0,3190.0,16.26,good
3.0,parents,60.0,22.0,single,no_rec,fixed,35.0,80.0,0.0,0,1000.0,1500.0,2.7,good
1.0,rent,60.0,22.0,single,no_rec,fixed,45.0,95.0,0.0,0,1250.0,1571.0,2.4,good
3.0,owner,60.0,23.0,single,no_rec,partime,35.0,71.0,1500.0,0,1150.0,1386.0,1.88,bad
8.0,other,60.0,29.0,married,no_rec,fixed,45.0,135.0,0.0,0,1400.0,1680.0,3.86,good
4.0,parents,36.0,29.0,single,no_rec,fixed,35.0,47.0,0.0,0,400.0,450.0,1.08,good
10.0,parents,12.0,37.0,married,no_rec,fixed,90.0,250.0,3000.0,0,240.0,1488.0,8.0,good
3.0,other,12.0,30.0,single,no_rec,freelance,35.0,150.0,0.0,0,920.0,1396.0,1.5,good
29.0,owner,48.0,52.0,married,no_rec,fixed,60.0,118.0,6500.0,0,750.0,1255.0,3.71,good
12.0,owner,48.0,46.0,married,no_rec,fixed,60.0,130.0,6000.0,0,1480.0,1883.0,2.27,good
15.0,owner,36.0,51.0,married,no_rec,fixed,45.0,125.0,4000.0,200,375.0,375.0,7.49,good
5.0,rent,60.0,28.0,married,no_rec,freelance,77.0,171.0,0.0,0,2500.0,3070.0,2.26,good
0.0,owner,36.0,33.0,married,no_rec,fixed,45.0,265.0,2500.0,1100,1400.0,2189.0,5.37,good
10.0,rent,60.0,39.0,single,no_rec,freelance,45.0,100.0,0.0,0,1450.0,1692.0,2.28,good
4.0,rent,60.0,33.0,married,no_rec,freelance,82.0,69.0,0.0,0,2000.0,2216.0,-0.39,bad
12.0,owner,48.0,40.0,married,no_rec,fixed,75.0,293.0,4000.0,0,1298.0,1298.0,8.06,good
13.0,priv,24.0,59.0,widow,no_rec,fixed,35.0,87.0,1200.0,0,425.0,750.0,2.94,good
16.0,owner,60.0,32.0,married,no_rec,fixed,45.0,110.0,6000.0,2000,1400.0,1830.0,1.93,good
2.0,owner,60.0,45.0,married,no_rec,freelance,75.0,75.0,2500.0,0,1100.0,1242.0,0.0,good
3.0,other,48.0,38.0,married,no_rec,freelance,75.0,40.0,3500.0,0,600.0,882.0,-2.8,bad
4.0,owner,60.0,26.0,married,no_rec,fixed,45.0,140.0,3500.0,1500,600.0,1137.0,8.0,good
0.0,rent,24.0,29.0,married,no_rec,freelance,60.0,122.0,0.0,0,275.0,275.0,5.41,bad
0.0,parents,36.0,21.0,single,no_rec,partime,45.0,161.0,2500.0,0,580.0,580.0,7.2,bad
2.0,parents,6.0,31.0,single,no_rec,fixed,35.0,70.0,0.0,0,850.0,1403.0,0.25,good
18.0,owner,36.0,32.0,married,no_rec,fixed,75.0,65.0,2500.0,0,700.0,957.0,-0.51,good
4.0,other,24.0,40.0,married,no_rec,partime,60.0,66.0,0.0,0,1300.0,1300.0,0.11,good
4.0,rent,48.0,29.0,married,yes_rec,fixed,42.0,73.0,0.0,0,579.0,1097.0,2.57,bad
7.0,rent,36.0,33.0,married,no_rec,freelance,78.0,178.0,0.0,0,700.0,1033.0,5.14,good
0.0,parents,60.0,29.0,separated,no_rec,partime,35.0,140.0,0.0,0,763.0,913.0,8.26,good
2.0,owner,60.0,57.0,single,no_rec,freelance,35.0,50.0,15000.0,0,960.0,962.0,0.94,bad
2.0,owner,60.0,23.0,married,no_rec,fixed,45.0,78.0,5000.0,6300,1075.0,1123.0,-1.67,bad
10.0,owner,36.0,36.0,married,no_rec,freelance,75.0,60.0,10000.0,0,1000.0,1400.0,-0.54,bad
11.0,owner,60.0,38.0,married,no_rec,freelance,60.0,350.0,7500.0,0,1500.0,1800.0,11.6,good
1.0,rent,48.0,45.0,married,no_rec,fixed,59.0,140.0,0.0,0,1800.0,1980.0,2.16,good
2.0,owner,36.0,51.0,married,no_rec,partime,75.0,125.0,4500.0,0,600.0,989.0,3.0,good
22.0,rent,48.0,42.0,married,yes_rec,fixed,102.0,121.0,0.0,0,1000.0,1250.0,0.91,good
0.0,owner,60.0,22.0,single,no_rec,partime,35.0,155.0,6500.0,0,1100.0,1646.0,6.55,good
2.0,priv,48.0,26.0,single,no_rec,fixed,35.0,133.0,3000.0,0,1000.0,1114.0,4.7,good
20.0,owner,60.0,51.0,married,no_rec,fixed,75.0,117.0,2000.0,0,1000.0,1365.0,2.52,good
1.0,parents,36.0,33.0,single,no_rec,fixed,35.0,125.0,0.0,0,600.0,1600.0,5.4,bad
5.0,priv,48.0,43.0,married,yes_rec,fixed,75.0,136.0,2500.0,500,940.0,1133.0,2.86,good
3.0,owner,12.0,32.0,married,no_rec,freelance,75.0,25.0,3600.0,1800,100.0,550.0,-8.16,good
11.0,rent,36.0,52.0,married,no_rec,fixed,93.0,176.0,0.0,0,350.0,350.0,8.54,bad
20.0,other,12.0,65.0,married,yes_rec,freelance,45.0,430.0,70000.0,0,1000.0,1321.0,4.62,good
1.0,rent,60.0,32.0,married,no_rec,fixed,88.0,125.0,0.0,0,1200.0,1225.0,1.85,bad
8.0,owner,60.0,29.0,widow,no_rec,fixed,35.0,79.0,4000.0,0,850.0,950.0,3.11,good
1.0,rent,36.0,25.0,married,yes_rec,partime,69.0,92.0,0.0,0,475.0,550.0,1.74,bad
0.0,parents,60.0,22.0,married,no_rec,fixed,45.0,176.0,0.0,0,1150.0,1277.0,6.83,good
2.0,priv,60.0,53.0,married,no_rec,fixed,75.0,85.0,7000.0,0,1050.0,1172.0,0.57,bad
1.0,owner,24.0,47.0,married,no_rec,fixed,90.0,188.0,9000.0,0,700.0,1318.0,3.36,good
2.0,rent,48.0,34.0,married,no_rec,freelance,75.0,300.0,0.0,0,1700.0,2185.0,6.35,good
1.0,parents,60.0,23.0,single,no_rec,fixed,35.0,100.0,0.0,0,1500.0,2610.0,2.6,bad
13.0,rent,60.0,54.0,married,no_rec,fixed,57.0,120.0,0.0,0,1000.0,1257.0,3.78,good
1.0,parents,12.0,22.0,single,no_rec,partime,35.0,60.0,0.0,0,100.0,600.0,3.0,good
1.0,rent,48.0,46.0,married,no_rec,fixed,103.0,125.0,1500.0,0,1100.0,1408.0,0.96,bad
19.0,owner,12.0,42.0,married,no_rec,fixed,90.0,464.0,5000.0,0,1100.0,2413.0,4.08,good
5.0,parents,60.0,45.0,married,yes_rec,fixed,35.0,176.0,0.0,0,1000.0,1388.0,8.46,good
19.0,parents,60.0,49.0,single,no_rec,fixed,35.0,90.0,0.0,0,1600.0,1636.0,2.06,good
8.0,owner,60.0,28.0,married,no_rec,freelance,60.0,200.0,9000.0,0,750.0,850.0,11.2,good
1.0,parents,24.0,22.0,single,no_rec,fixed,35.0,415.0,0.0,0,700.0,1757.0,13.03,good
11.0,owner,60.0,27.0,married,no_rec,fixed,45.0,318.0,8000.0,3300,1350.0,1600.0,10.67,good
6.0,owner,18.0,33.0,single,no_rec,fixed,35.0,163.0,6000.0,0,1200.0,2022.0,1.92,good
4.0,rent,60.0,52.0,married,no_rec,fixed,97.0,72.0,0.0,0,1200.0,1200.0,-1.25,bad
2.0,owner,60.0,34.0,married,no_rec,fixed,45.0,156.0,5000.0,198,1550.0,1550.0,4.22,good
0.0,owner,36.0,43.0,widow,no_rec,others,35.0,49.0,2000.0,0,400.0,710.0,1.26,bad
8.0,owner,60.0,40.0,married,no_rec,fixed,75.0,110.0,3000.0,0,950.0,1286.0,2.21,good
3.0,owner,60.0,31.0,married,no_rec,fixed,45.0,140.0,5500.0,1200,900.0,1400.0,5.53,good
2.0,owner,36.0,31.0,married,no_rec,freelance,60.0,92.0,2500.0,850,600.0,1638.0,1.41,good
4.0,rent,60.0,27.0,widow,yes_rec,freelance,35.0,74.0,0.0,0,1700.0,1700.0,1.38,bad
6.0,owner,24.0,42.0,married,no_rec,partime,60.0,145.0,3000.0,0,500.0,1850.0,4.08,good
2.0,parents,60.0,35.0,married,no_rec,fixed,75.0,104.0,0.0,0,1200.0,1677.0,1.45,good
4.0,owner,36.0,42.0,married,yes_rec,freelance,75.0,400.0,12000.0,0,1500.0,1900.0,7.8,good
0.0,owner,48.0,24.0,married,no_rec,partime,45.0,95.0,5000.0,0,1000.0,1601.0,2.4,good
5.0,owner,6.0,31.0,married,no_rec,freelance,60.0,150.0,5000.0,0,300.0,1200.0,1.8,good
1.0,parents,12.0,53.0,single,no_rec,fixed,35.0,160.0,0.0,0,250.0,1456.0,6.0,good
14.0,owner,60.0,59.0,married,no_rec,fixed,60.0,177.0,10000.0,0,1450.0,1456.0,4.84,good
12.0,owner,48.0,38.0,married,no_rec,fixed,60.0,85.0,3000.0,0,500.0,960.0,2.4,good
6.0,rent,36.0,49.0,married,yes_rec,freelance,113.0,380.0,0.0,0,1000.0,1337.0,9.61,bad
13.0,owner,60.0,42.0,married,no_rec,fixed,60.0,107.0,4000.0,0,1000.0,1359.0,2.82,good
0.0,owner,36.0,54.0,married,no_rec,others,45.0,134.0,2500.0,0,625.0,801.0,5.13,good
2.0,rent,60.0,24.0,single,no_rec,fixed,35.0,81.0,0.0,0,850.0,989.0,3.25,bad
21.0,rent,60.0,39.0,married,no_rec,fixed,124.0,191.0,2000.0,0,2000.0,2536.0,2.01,good
0.0,owner,60.0,48.0,married,no_rec,partime,75.0,100.0,7000.0,0,1000.0,1129.0,1.5,bad
2.0,parents,36.0,20.0,single,no_rec,fixed,35.0,110.0,0.0,0,500.0,1314.0,5.4,good
5.0,other,48.0,32.0,married,yes_rec,fixed,45.0,225.0,0.0,0,1000.0,1812.0,8.64,bad
15.0,parents,60.0,51.0,married,yes_rec,fixed,60.0,100.0,0.0,0,300.0,1742.0,8.0,good
35.0,owner,48.0,54.0,married,no_rec,fixed,60.0,217.0,5000.0,0,1250.0,1455.0,6.03,good
3.0,other,36.0,40.0,married,yes_rec,fixed,75.0,176.0,0.0,0,950.0,1150.0,3.83,bad
3.0,owner,24.0,29.0,married,no_rec,fixed,45.0,254.0,6000.0,800,500.0,1900.0,9.65,good
3.0,other,60.0,27.0,married,no_rec,fixed,90.0,126.0,4000.0,0,1400.0,1800.0,1.54,bad
0.0,owner,60.0,57.0,married,no_rec,freelance,45.0,200.0,3500.0,0,950.0,1070.0,9.79,good
1.0,other,60.0,36.0,married,no_rec,fixed,60.0,101.0,0.0,0,850.0,1098.0,2.89,bad
10.0,parents,60.0,31.0,married,no_rec,fixed,60.0,119.0,0.0,0,1600.0,1750.0,2.21,bad
0.0,owner,48.0,22.0,single,no_rec,fixed,35.0,152.0,4000.0,0,1210.0,1325.0,4.64,good
0.0,parents,48.0,40.0,married,no_rec,partime,90.0,113.0,3500.0,0,600.0,710.0,1.84,bad
18.0,other,36.0,54.0,married,no_rec,fixed,75.0,119.0,0.0,0,300.0,1268.0,5.28,good
0.0,rent,60.0,39.0,single,yes_rec,fixed,35.0,267.0,0.0,0,2350.0,2679.0,5.92,bad
8.0,parents,60.0,26.0,single,no_rec,freelance,35.0,75.0,7000.0,0,850.0,989.0,2.82,good
21.0,rent,60.0,36.0,married,no_rec,fixed,83.0,80.0,0.0,0,1220.0,1505.0,-0.15,good
0.0,parents,36.0,22.0,married,no_rec,partime,60.0,137.0,0.0,0,700.0,900.0,3.96,bad
4.0,priv,36.0,26.0,married,no_rec,fixed,45.0,107.0,3000.0,0,700.0,700.0,3.19,good
5.0,owner,60.0,36.0,married,no_rec,freelance,90.0,62.0,3000.0,0,650.0,1295.0,-2.58,bad
5.0,owner,60.0,36.0,married,no_rec,freelance,90.0,62.0,3000.0,0,650.0,1295.0,-2.58,bad
19.0,rent,60.0,37.0,married,yes_rec,fixed,88.0,125.0,0.0,0,750.0,970.0,2.96,good
4.0,rent,60.0,28.0,married,no_rec,fixed,79.0,190.0,4000.0,0,1250.0,1250.0,5.33,bad
12.0,owner,24.0,56.0,married,yes_rec,fixed,60.0,124.0,1000.0,0,500.0,1495.0,3.07,good
3.0,owner,36.0,35.0,married,yes_rec,partime,60.0,144.0,3000.0,0,475.0,690.0,6.37,bad
0.0,owner,60.0,31.0,married,yes_rec,fixed,45.0,184.0,3500.0,0,1550.0,1679.0,5.38,bad
5.0,parents,24.0,26.0,single,no_rec,freelance,35.0,100.0,0.0,0,800.0,2450.0,1.95,good
10.0,owner,12.0,34.0,married,no_rec,fixed,75.0,80.0,4500.0,3500,300.0,1600.0,-1.2,good
2.0,rent,60.0,36.0,married,no_rec,fixed,58.0,129.0,0.0,0,1125.0,1575.0,3.79,good
3.0,owner,24.0,29.0,married,no_rec,fixed,60.0,225.0,9000.0,0,600.0,980.0,6.6,good
13.0,owner,48.0,33.0,married,no_rec,fixed,75.0,191.0,8000.0,2000,1400.0,1602.0,3.29,good
2.0,rent,24.0,28.0,married,no_rec,fixed,75.0,150.0,0.0,0,512.0,1255.0,3.52,good
5.0,priv,60.0,24.0,married,no_rec,fixed,45.0,127.0,2000.0,0,1000.0,1282.0,4.92,good
43.0,owner,60.0,57.0,married,yes_rec,fixed,45.0,283.0,8000.0,0,900.0,1168.0,15.87,bad
15.0,parents,60.0,34.0,single,no_rec,fixed,45.0,195.0,17000.0,0,1200.0,1200.0,7.5,good
2.0,owner,36.0,38.0,married,no_rec,fixed,45.0,114.0,3600.0,0,650.0,1100.0,3.82,good
0.0,rent,60.0,29.0,single,no_rec,fixed,35.0,64.0,0.0,0,1550.0,1700.0,1.12,good
0.0,rent,60.0,36.0,married,yes_rec,fixed,85.0,100.0,0.0,0,1100.0,1256.0,0.82,bad
0.0,rent,36.0,29.0,single,no_rec,partime,46.0,113.0,0.0,0,1100.0,1110.0,2.19,good
9.0,owner,60.0,47.0,married,no_rec,freelance,75.0,178.0,50000.0,0,1850.0,1852.0,3.34,good
15.0,owner,48.0,53.0,married,no_rec,freelance,75.0,100.0,17000.0,0,500.0,1114.0,2.4,good
3.0,rent,36.0,32.0,single,no_rec,freelance,35.0,100.0,0.0,0,950.0,1350.0,2.46,bad
10.0,owner,60.0,34.0,married,yes_rec,fixed,60.0,310.0,3000.0,0,1600.0,1849.0,9.38,good
2.0,other,60.0,21.0,single,no_rec,fixed,35.0,86.0,0.0,0,1400.0,1600.0,2.19,bad
10.0,other,36.0,32.0,single,no_rec,fixed,35.0,139.0,0.0,0,1100.0,2471.0,3.4,good
0.0,owner,60.0,32.0,single,no_rec,partime,35.0,94.0,7500.0,0,1350.0,1583.0,2.62,good
1.0,rent,36.0,24.0,married,no_rec,fixed,59.0,135.0,0.0,0,650.0,1136.0,4.21,good
23.0,priv,60.0,51.0,married,yes_rec,fixed,45.0,110.0,2500.0,0,800.0,1343.0,4.88,good
3.0,owner,48.0,29.0,married,no_rec,fixed,45.0,145.0,3500.0,0,700.0,1104.0,6.86,good
4.0,parents,54.0,38.0,divorced,no_rec,fixed,35.0,53.0,0.0,0,850.0,1129.0,1.14,good
18.0,owner,42.0,38.0,married,no_rec,freelance,75.0,229.0,8000.0,0,1700.0,1850.0,3.8,good
12.0,owner,60.0,47.0,married,yes_rec,freelance,75.0,285.0,20000.0,0,1440.0,1440.0,8.75,bad
2.0,rent,12.0,34.0,married,no_rec,freelance,69.0,240.0,0.0,0,500.0,700.0,4.1,good
8.0,parents,60.0,22.0,single,no_rec,fixed,35.0,86.0,8000.0,0,1200.0,1214.0,2.55,good
24.0,priv,60.0,46.0,married,no_rec,fixed,60.0,165.0,3500.0,1300,1400.0,1530.0,3.94,bad
14.0,owner,60.0,39.0,married,no_rec,fixed,105.0,129.0,3500.0,1200,750.0,1888.0,0.96,good
2.0,parents,60.0,28.0,married,no_rec,fixed,60.0,131.0,6000.0,0,1250.0,1346.0,3.41,good
9.0,rent,60.0,39.0,married,no_rec,fixed,57.0,123.0,0.0,0,1000.0,1194.0,3.96,good
6.0,rent,48.0,53.0,separated,yes_rec,fixed,56.0,208.0,0.0,0,1200.0,1479.0,6.08,bad
23.0,owner,60.0,49.0,married,no_rec,fixed,60.0,133.0,2000.0,0,1000.0,1755.0,4.38,good
3.0,owner,24.0,46.0,married,no_rec,freelance,75.0,500.0,14000.0,0,500.0,1095.0,20.4,good
0.0,parents,36.0,56.0,married,yes_rec,fixed,35.0,102.0,6000.0,0,1000.0,1606.0,2.41,good
15.0,owner,48.0,33.0,married,no_rec,fixed,75.0,150.0,3000.0,0,1000.0,1670.0,3.6,good
0.0,parents,60.0,30.0,married,no_rec,fixed,75.0,100.0,5000.0,0,1350.0,1896.0,1.11,good
1.0,rent,18.0,26.0,single,no_rec,fixed,46.0,110.0,0.0,0,500.0,600.0,2.3,good
1.0,owner,60.0,34.0,married,no_rec,freelance,60.0,65.0,11000.0,0,1400.0,1500.0,0.21,good
16.0,rent,60.0,36.0,single,yes_rec,fixed,47.0,120.0,5500.0,1700,1650.0,1852.0,2.04,good
2.0,parents,24.0,37.0,single,no_rec,fixed,35.0,78.0,0.0,0,800.0,1298.0,1.29,bad
12.0,owner,60.0,26.0,married,no_rec,fixed,60.0,187.0,6000.0,1000,1100.0,1175.0,6.38,good
25.0,owner,60.0,62.0,married,no_rec,freelance,60.0,428.0,22000.0,0,1900.0,1994.0,11.62,good
3.0,rent,60.0,41.0,married,no_rec,others,51.0,60.0,0.0,0,750.0,818.0,0.72,good
4.0,owner,60.0,37.0,married,no_rec,fixed,75.0,116.0,3000.0,575,950.0,950.0,2.23,bad
2.0,owner,36.0,32.0,married,no_rec,fixed,75.0,114.0,5000.0,0,1000.0,1853.0,1.4,good
4.0,owner,48.0,32.0,married,no_rec,fixed,45.0,208.0,6500.0,5000,1000.0,1323.0,5.42,good
16.0,owner,60.0,31.0,married,no_rec,fixed,75.0,123.0,4000.0,0,700.0,1698.0,4.11,good
0.0,rent,48.0,28.0,married,no_rec,partime,66.0,64.0,0.0,0,1100.0,1365.0,-0.09,bad
10.0,owner,48.0,37.0,married,no_rec,fixed,75.0,350.0,7000.0,0,1000.0,1628.0,13.2,good
3.0,parents,36.0,21.0,single,no_rec,fixed,35.0,85.0,0.0,0,105.0,105.0,17.14,bad
