Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,Savings
good,3,owner,36,35,married,no_rec,fixed,75,84,3000,144,475,800,0.57
bad,1,owner,60,24,married,no_rec,fixed,45,199,6500,3000,1400,1702,5.31
good,3,parents,48,26,single,no_rec,fixed,35,120,0,0,1100,2080,3.71
good,6,other,60,63,married,no_rec,fixed,45,234,0,0,610,1027,18.59
good,5,owner,48,41,married,no_rec,fixed,90,275,25000,1000,1800,2260,4.67
good,17,owner,48,42,married,no_rec,freelance,75,250,7000,1000,1600,2078,4.95
bad,1,rent,48,37,separated,yes_rec,fixed,46,110,0,0,900,1312,3.41
bad,5,owner,60,44,married,no_rec,freelance,45,65,4000,0,1400,1847,0.86
good,2,rent,36,36,married,no_rec,freelance,95,200,5000,0,800,1158,4.73
bad,0,rent,48,37,married,yes_rec,partime,120,300,8000,2000,1500,2977,5.12
bad,6,owner,24,39,married,no_rec,fixed,75,58,2000,0,175,300,-2.33
bad,20,owner,60,54,married,no_rec,freelance,75,99,10000,0,900,1056,1.6
good,2,owner,48,32,married,no_rec,fixed,75,139,2000,80,460,1589,6.59
good,22,owner,48,45,married,no_rec,fixed,45,208,11500,0,1000,1698,7.82
good,4,other,12,28,married,no_rec,fixed,45,99,0,0,250,1000,2.59
bad,1,rent,60,25,married,no_rec,freelance,45,54,0,0,1000,1310,0.54
good,15,priv,60,30,married,no_rec,fixed,60,140,4000,1680,400,1320,9.48
bad,5,parents,48,25,single,no_rec,fixed,35,78,0,0,1000,1154,2.06
good,14,owner,60,37,married,no_rec,fixed,60,79,3500,0,700,1700,1.63
good,1,owner,36,36,married,no_rec,partime,45,80,500,0,950,1566,1.33
good,12,owner,60,37,married,no_rec,freelance,60,85,6000,0,1200,1731,1.25
good,25,rent,42,61,married,no_rec,fixed,57,121,0,0,750,830,3.58
good,20,owner,36,41,married,no_rec,freelance,90,250,13500,0,1900,2200,3.03
good,1,owner,48,33,married,no_rec,fixed,45,104,6500,0,1150,1348,2.46
good,6,owner,48,33,married,no_rec,freelance,45,78,3500,0,1100,1526,1.44
good,2,parents,48,34,single,no_rec,fixed,45,157,4000,0,1450,1769,3.71
good,1,rent,48,42,married,no_rec,fixed,94,192,0,0,1350,1819,3.48
good,16,parents,48,35,separated,no_rec,fixed,60,103,0,0,500,862,4.13
bad,6,parents,60,38,married,no_rec,fixed,45,75,0,0,1175,1800,1.53
bad,8,rent,60,28,married,no_rec,fixed,53,177,0,0,1900,2530,3.92
bad,0,parents,36,21,single,yes_rec,fixed,35,75,0,0,690,790,2.09
good,20,owner,18,40,married,no_rec,fixed,75,210,3500,0,800,1717,3.04
good,0,owner,24,39,married,no_rec,others,35,54,10000,0,600,950,0.76
good,5,owner,60,43,married,no_rec,fixed,75,105,5000,0,1000,1809,1.8
bad,6,priv,36,29,single,no_rec,partime,35,68,1500,0,500,525,2.38
good,2,parents,24,19,single,no_rec,partime,35,50,50000,0,900,1472,0.4
good,18,rent,60,52,married,no_rec,fixed,58,128,0,0,800,1235,5.25
bad,1,owner,60,39,married,no_rec,freelance,60,93,6000,3000,850,1104,0.21
good,0,owner,12,49,widow,no_rec,freelance,60,134,21000,0,1800,2309,0.49
bad,0,owner,60,49,married,no_rec,freelance,60,189,3500,0,1600,1815,4.84
good,4,rent,54,27,married,no_rec,fixed,74,139,0,0,900,1132,3.9
good,6,owner,60,29,married,no_rec,fixed,60,125,5000,0,1500,1531,2.6
good,11,parents,60,37,married,no_rec,fixed,75,100,0,0,1150,1230,1.3
bad,1,parents,48,25,single,no_rec,partime,35,50,0,0,1000,1041,0.72
good,0,owner,30,55,married,no_rec,freelance,60,155,6000,0,500,635,5.7
good,1,ignore,24,27,married,no_rec,partime,60,128,4000,0,400,1224,4.08
bad,10,owner,36,43,married,no_rec,freelance,60,195,4500,0,1000,1905,4.86
good,40,owner,48,60,married,no_rec,freelance,75,183,5000,0,1200,1308,4.32
bad,0,other,60,32,married,no_rec,fixed,75,160,0,0,1300,1350,3.92
good,6,other,36,36,married,no_rec,fixed,60,160,0,0,550,700,6.55
good,5,parents,48,22,single,no_rec,fixed,35,75,27000,0,1300,1495,1.48
bad,0,other,60,34,married,yes_rec,fixed,60,214,0,0,1700,2329,5.44
good,10,priv,36,44,married,no_rec,freelance,75,77,8000,0,900,943,0.08
good,5,rent,30,59,married,no_rec,fixed,81,207,20000,0,700,1460,5.4
good,11,owner,48,42,married,no_rec,fixed,75,180,3500,1200,700,1703,6.38
good,17,owner,24,53,married,no_rec,fixed,75,132,4000,0,400,1195,3.42
bad,0,owner,60,33,married,no_rec,partime,45,128,4500,0,1250,1442,3.98
bad,10,rent,60,37,married,no_rec,fixed,85,96,4000,850,1100,1340,0.14
bad,9,other,60,35,married,no_rec,fixed,60,70,0,0,1500,1562,0.4
good,19,rent,60,41,married,no_rec,fixed,88,125,0,0,1450,1564,1.53
bad,5,owner,60,50,married,no_rec,partime,60,81,5000,0,1540,1770,0.82
bad,7,owner,36,37,married,yes_rec,freelance,90,150,4500,3000,400,882,2.7
good,8,rent,36,33,married,no_rec,fixed,78,175,0,0,1000,1187,3.49
good,10,rent,48,56,married,no_rec,freelance,86,112,0,0,1000,1000,1.25
good,20,owner,36,43,married,no_rec,fixed,60,80,3000,0,600,675,1.2
good,0,owner,36,62,married,no_rec,others,45,73,5000,0,430,1132,2.34
bad,6,parents,60,38,married,no_rec,freelance,105,164,0,0,480,1481,7.38
good,2,priv,60,34,married,no_rec,fixed,60,186,8000,4000,1250,1350,4.13
bad,0,owner,48,29,married,yes_rec,others,45,391,6500,420,2000,2397,8.2
good,12,owner,48,49,married,no_rec,partime,45,80,4000,0,800,1228,2.1
good,0,owner,48,49,married,no_rec,freelance,105,280,20000,0,800,1137,10.5
good,9,rent,36,34,single,no_rec,fixed,49,136,0,0,800,1064,3.92
bad,13,other,36,35,married,no_rec,fixed,75,70,0,0,450,450,-0.4
bad,5,priv,48,44,married,yes_rec,fixed,75,199,4600,0,1600,2631,3.72
bad,0,rent,48,30,married,no_rec,partime,60,150,0,0,1300,1582,3.32
good,3,rent,60,44,married,no_rec,freelance,74,140,2000,0,800,992,4.95
good,2,other,60,23,single,no_rec,fixed,45,175,7500,0,1500,1525,5.2
bad,20,owner,60,50,married,yes_rec,freelance,45,125,3000,0,1500,1600,3.2
good,8,parents,48,26,single,no_rec,fixed,35,78,0,0,500,1800,4.13
good,8,owner,36,48,married,no_rec,fixed,45,75,3500,0,670,857,1.61
bad,1,owner,48,42,divorced,no_rec,fixed,35,210,6500,1500,1650,1679,4.65
good,35,owner,36,59,married,no_rec,freelance,60,125,6000,0,500,1389,4.68
bad,7,other,48,22,married,no_rec,freelance,45,174,0,0,1100,1729,5.63
bad,2,rent,60,21,married,no_rec,freelance,70,100,2000,0,1100,1260,1.64
good,8,priv,60,30,married,no_rec,fixed,75,100,2000,192,1400,1460,0.99
bad,10,parents,12,25,single,no_rec,freelance,35,131,0,0,675,1387,1.71
good,1,other,30,26,single,no_rec,fixed,35,110,0,0,700,1340,3.21
bad,1,owner,48,26,married,no_rec,freelance,75,180,1600,0,1450,1610,3.48
bad,10,rent,48,34,married,no_rec,fixed,83,79,0,0,1200,1215,-0.16
good,4,owner,60,32,married,yes_rec,fixed,75,183,8000,0,1170,1398,5.54
bad,11,owner,36,37,married,yes_rec,freelance,60,205,13600,4500,450,625,8
good,12,owner,60,27,married,no_rec,fixed,60,118,6000,800,900,1200,3.33
good,2,parents,60,26,single,no_rec,fixed,35,117,0,0,1000,1724,4.92
good,11,other,12,41,single,no_rec,fixed,35,135,0,0,1000,1300,1.2
good,8,owner,48,26,married,no_rec,freelance,90,113,3000,750,1200,1450,0.62
good,5,parents,60,21,single,no_rec,fixed,35,60,0,0,1100,1134,1.36
bad,0,rent,36,24,single,no_rec,partime,44,85,0,0,375,575,3.94
good,16,owner,60,30,married,no_rec,fixed,45,135,5000,0,1000,1230,5.4
good,15,owner,36,35,married,no_rec,fixed,60,146,3500,0,1600,2122,1.94
bad,4,rent,48,26,single,no_rec,freelance,50,150,0,0,1100,1335,4.36
good,3,owner,36,36,married,no_rec,freelance,75,114,4000,0,1000,1818,1.4
bad,1,priv,60,32,married,no_rec,freelance,75,124,1200,0,1150,1565,2.56
bad,10,priv,60,43,married,no_rec,fixed,90,110,4500,1500,750,936,0.4
bad,0,owner,48,39,married,yes_rec,partime,45,132,3500,0,1000,1603,4.18
good,41,other,24,59,married,no_rec,fixed,60,177,0,0,500,1633,5.62
bad,0,owner,36,32,married,no_rec,others,75,74,4000,0,500,1104,-0.07
good,1,rent,6,25,single,no_rec,fixed,,112,0,0,200,600,1.98
bad,0,parents,36,38,married,yes_rec,freelance,75,125,11000,0,2500,3350,0.72
good,2,parents,60,28,single,no_rec,fixed,35,220,0,0,1600,1739,6.94
good,2,parents,60,25,single,no_rec,fixed,35,96,0,0,1300,1785,2.82
good,11,parents,60,41,separated,yes_rec,fixed,35,100,0,0,1250,1549,3.12
good,12,owner,12,50,married,no_rec,freelance,75,200,17000,3000,1250,1721,0.91
good,2,owner,48,33,married,no_rec,fixed,75,100,6500,2000,1000,1234,0.24
good,1,rent,36,28,single,no_rec,fixed,55,196,0,0,1200,1599,4.23
good,4,owner,60,26,married,no_rec,fixed,45,152,4000,1200,950,1050,6
good,1,rent,36,29,married,no_rec,freelance,54,86,0,0,500,1686,2.3
good,5,owner,24,42,married,no_rec,fixed,45,113,7100,0,1800,3669,0.91
good,14,owner,36,39,married,no_rec,fixed,75,200,5000,0,1000,1155,4.5
bad,0,other,60,46,single,no_rec,fixed,35,150,0,0,1400,1490,4.93
good,7,owner,36,24,married,no_rec,fixed,45,95,3000,0,1000,1597,1.8
good,12,parents,36,31,married,no_rec,fixed,60,160,3000,1000,700,1100,4.63
bad,2,other,60,37,married,no_rec,fixed,75,122,0,0,1385,1385,2.04
good,17,owner,48,42,married,no_rec,fixed,90,450,8000,1800,1000,3313,16.42
bad,14,rent,60,63,married,no_rec,fixed,73,127,0,0,1400,1496,2.31
bad,0,rent,36,18,single,no_rec,partime,40,51,0,0,500,500,0.79
good,19,owner,36,43,married,no_rec,freelance,75,70,7000,0,1000,2335,-0.18
bad,0,parents,36,26,single,no_rec,partime,35,70,3500,350,375,500,3.02
good,6,rent,36,24,married,no_rec,fixed,66,213,0,0,1000,1064,5.29
good,14,rent,48,29,married,no_rec,fixed,52,70,0,0,800,1210,1.08
bad,0,parents,48,28,divorced,yes_rec,fixed,35,280,0,0,1300,2058,9.05
good,10,owner,60,39,married,yes_rec,fixed,90,195,12000,0,1500,2659,4.2
good,6,parents,48,30,single,no_rec,freelance,35,56,7000,0,700,1054,1.44
good,20,owner,60,43,married,no_rec,partime,60,138,20000,0,1000,1312,4.68
good,12,rent,60,38,married,no_rec,fixed,96,205,3500,0,1400,1742,4.67
good,3,rent,48,29,married,no_rec,fixed,59,137,0,0,800,889,4.68
good,2,parents,48,28,single,no_rec,fixed,35,79,0,0,650,1379,3.25
good,13,rent,60,41,single,no_rec,fixed,45,95,0,0,940,1379,3.19
good,23,owner,48,60,married,no_rec,fixed,35,80,3000,0,1150,1242,1.88
good,3,priv,60,54,married,no_rec,fixed,45,134,2000,0,1100,1286,4.85
good,3,parents,36,22,single,no_rec,fixed,35,65,0,0,1000,1629,1.08
good,2,owner,30,38,married,no_rec,fixed,75,159,11000,0,1280,1289,1.97
good,30,owner,24,57,married,no_rec,freelance,45,40,17000,0,400,500,-0.3
good,10,owner,24,42,married,no_rec,freelance,75,70,4600,0,500,1104,-0.24
good,16,owner,60,39,married,yes_rec,fixed,60,115,3000,0,800,1373,4.13
good,2,rent,48,31,married,no_rec,fixed,67,67,0,0,970,1273,0
good,2,other,36,24,married,no_rec,fixed,60,102,0,0,900,1555,1.68
good,11,owner,60,27,married,no_rec,fixed,60,125,2500,0,1100,1220,3.55
good,8,owner,24,35,married,yes_rec,freelance,75,180,12000,0,1000,2256,2.52
good,37,parents,36,52,married,no_rec,fixed,60,240,0,0,1510,1625,4.29
bad,2,owner,48,34,married,no_rec,freelance,90,250,16000,2000,1500,1768,4.48
bad,0,rent,48,39,married,no_rec,freelance,45,54,0,0,700,987,0.62
bad,6,rent,48,37,married,no_rec,fixed,77,170,0,0,887,887,5.03
bad,4,rent,36,27,separated,no_rec,fixed,47,116,0,0,1300,1700,1.91
good,10,owner,24,34,married,no_rec,freelance,45,225,25000,0,1300,2063,3.32
good,5,rent,36,63,married,no_rec,others,50,54,3000,0,550,700,0.26
bad,4,rent,48,26,single,no_rec,fixed,47,124,0,0,1500,1756,2.46
good,9,owner,48,23,single,no_rec,fixed,35,123,7500,0,800,1111,5.28
bad,1,parents,36,28,married,yes_rec,fixed,60,95,4000,0,500,625,2.52
good,7,other,48,43,married,yes_rec,fixed,75,160,0,0,1350,1519,3.02
bad,2,owner,60,27,married,yes_rec,fixed,60,115,4000,800,2250,2850,1.25
good,2,owner,48,52,married,no_rec,fixed,75,218,3000,10,1400,1565,4.9
good,10,owner,60,40,married,no_rec,freelance,90,301,2000,0,1100,1835,11.51
good,12,owner,48,48,married,no_rec,fixed,45,293,12000,0,500,600,23.81
good,4,owner,60,33,married,no_rec,fixed,75,128,3500,100,400,1244,7.8
good,7,priv,12,30,single,no_rec,freelance,35,64,3000,0,600,670,0.58
bad,14,rent,60,46,married,no_rec,freelance,48,25,0,0,1700,2210,-0.81
bad,2,other,48,29,married,no_rec,fixed,75,96,6000,3000,1200,1521,-0.36
good,1,owner,36,19,single,no_rec,fixed,45,98,4000,0,200,1330,9.54
bad,1,rent,48,35,married,no_rec,fixed,81,55,1500,0,1300,1440,-0.96
bad,0,rent,48,37,married,no_rec,partime,60,154,0,0,1870,2217,2.41
good,8,owner,48,52,married,no_rec,fixed,60,105,3500,0,1000,1887,2.16
good,20,rent,36,57,married,no_rec,freelance,102,117,0,0,475,500,1.14
good,2,parents,48,20,single,no_rec,fixed,35,318,105,0,740,1325,18.36
good,0,owner,24,28,married,no_rec,partime,45,219,6000,0,600,943,6.96
good,7,owner,60,25,married,no_rec,fixed,60,102,3500,1500,1400,1432,1.16
bad,1,rent,48,33,divorced,no_rec,fixed,60,250,0,0,1300,1573,7.02
good,0,owner,48,37,married,no_rec,freelance,60,107,18000,1700,800,1015,1.8
good,2,parents,30,23,single,no_rec,fixed,35,60,0,0,600,1127,1.25
bad,8,rent,24,44,married,no_rec,fixed,68,83,40000,0,1300,1372,0.28
good,7,rent,60,24,single,no_rec,fixed,44,93,0,0,1100,1519,2.67
good,1,parents,60,25,single,no_rec,fixed,35,105,0,0,1100,1222,3.82
good,4,parents,36,27,single,no_rec,fixed,35,70,0,0,700,975,1.8
bad,15,owner,60,58,married,yes_rec,fixed,60,117,6000,0,1500,1670,2.28
good,25,rent,24,45,separated,no_rec,freelance,53,183,93000,0,1900,3088,1.64
bad,0,parents,60,20,single,no_rec,fixed,35,120,5500,1200,1170,1362,3.74
good,28,owner,36,49,married,no_rec,fixed,45,90,27000,0,600,1690,2.7
good,0,owner,60,25,married,no_rec,freelance,60,104,5500,1000,1100,1650,1.85
good,17,parents,36,43,married,no_rec,fixed,75,200,0,0,1000,2355,4.5
bad,2,owner,60,38,married,yes_rec,fixed,75,74,3500,500,1700,1888,-0.21
good,11,owner,60,41,married,no_rec,fixed,60,313,7500,2000,2180,2654,6.41
good,1,owner,36,31,married,no_rec,fixed,45,197,8000,300,1590,1597,3.37
good,30,owner,30,61,married,no_rec,fixed,60,320,4000,0,700,1054,11.14
good,6,parents,60,38,single,no_rec,fixed,35,210,0,0,1200,1823,8.75
good,10,owner,48,50,married,no_rec,freelance,60,40,12000,0,1000,1303,-0.96
good,30,owner,60,65,married,no_rec,freelance,45,250,80000,0,1700,2290,7.24
good,1,parents,60,22,single,no_rec,fixed,35,110,3500,0,1300,1517,3.46
good,26,priv,48,60,married,no_rec,fixed,45,134,4200,2000,700,2684,4.73
good,25,owner,36,59,single,no_rec,freelance,35,19,5500,1500,425,1175,-2.63
good,7,priv,36,24,single,no_rec,freelance,35,131,7500,0,1350,1406,2.56
good,22,owner,36,45,married,no_rec,fixed,75,260,3000,0,1200,2267,5.55
bad,4,rent,36,34,married,no_rec,fixed,70,100,0,0,900,1150,1.2
good,0,owner,48,26,single,no_rec,fixed,35,101,2000,0,1000,1300,3.17
bad,0,owner,60,65,married,no_rec,others,45,69,10000,0,1500,1750,0.96
good,30,rent,36,59,married,no_rec,freelance,50,52,25000,0,1000,1298,0.07
good,13,parents,36,38,separated,no_rec,fixed,45,128,0,0,525,625,5.69
good,3,owner,60,27,married,no_rec,fixed,75,122,4000,0,1400,1702,2.01
good,0,other,36,20,single,no_rec,partime,45,150,0,0,450,500,8.4
good,20,rent,60,61,married,no_rec,fixed,81,211,0,0,1475,1475,5.29
good,5,rent,60,31,married,no_rec,fixed,86,109,0,0,830,1700,1.66
good,25,owner,48,55,married,no_rec,fixed,60,139,5000,0,1000,1300,3.79
good,8,rent,60,26,married,no_rec,fixed,59,140,0,0,1400,1538,3.47
good,4,parents,48,21,single,no_rec,fixed,35,88,25000,0,1100,1200,2.31
good,0,other,48,23,single,no_rec,fixed,35,60,0,0,1000,1294,1.2
good,7,parents,60,27,single,no_rec,freelance,35,39,0,0,1000,1678,0.24
bad,5,owner,60,43,married,no_rec,partime,75,120,2000,40,1400,1600,1.91
bad,10,owner,60,56,married,no_rec,fixed,60,161,5000,0,1500,1844,4.04
good,1,parents,60,26,single,no_rec,fixed,35,90,0,0,1000,1297,3.3
good,1,owner,36,20,married,no_rec,freelance,45,110,11500,0,700,770,3.34
bad,0,rent,36,23,married,no_rec,partime,81,60,0,0,450,450,-1.68
good,8,rent,24,32,married,yes_rec,fixed,75,154,0,0,750,1258,2.53
good,0,owner,60,44,married,no_rec,fixed,75,97,6500,0,1000,1147,1.32
good,0,priv,12,39,married,no_rec,fixed,45,178,2000,0,150,550,10.64
good,2,rent,36,42,single,no_rec,fixed,45,104,0,0,800,870,2.66
good,12,owner,36,42,married,no_rec,freelance,60,134,15000,0,1000,1500,2.66
good,20,owner,12,49,married,no_rec,freelance,60,500,10000,0,1000,3081,5.28
good,0,owner,60,25,married,no_rec,freelance,45,132,2500,0,1500,1812,3.48
good,2,rent,24,26,single,no_rec,freelance,55,200,0,0,600,1097,5.8
bad,0,other,60,43,married,no_rec,freelance,75,144,7600,0,1465,1544,2.83
bad,0,rent,24,23,married,yes_rec,fixed,83,80,0,0,425,590,-0.17
good,2,owner,60,37,married,no_rec,fixed,90,137,3000,1,1100,1563,2.56
good,3,parents,60,19,single,no_rec,fixed,35,218,0,0,1100,1387,9.98
bad,2,priv,60,36,married,no_rec,fixed,75,129,3000,29,900,960,3.58
bad,2,rent,60,33,married,no_rec,fixed,80,196,0,0,1350,1364,5.16
bad,3,parents,48,23,single,no_rec,freelance,35,182,0,0,1100,1427,6.41
good,0,owner,36,32,married,no_rec,freelance,90,84,17000,0,700,875,-0.31
good,0,owner,60,23,married,no_rec,others,60,47,3000,0,820,875,-0.95
good,10,rent,60,28,married,no_rec,fixed,78,325,18,3000,2250,2250,5.79
good,24,owner,36,39,married,no_rec,fixed,90,90,12000,4000,700,1693,-2.06
bad,12,rent,60,37,married,no_rec,freelance,84,92,0,0,1300,1850,0.37
good,5,rent,36,39,married,yes_rec,fixed,100,250,0,0,1400,3959,3.86
good,25,owner,60,43,married,no_rec,freelance,60,62,12000,0,1000,1627,0.12
bad,3,other,60,21,single,no_rec,fixed,35,146,0,0,1400,1646,4.76
bad,0,rent,60,19,single,no_rec,fixed,35,37,0,0,1200,1503,0.1
good,17,rent,48,36,married,no_rec,fixed,56,105,0,0,1000,1295,2.35
bad,8,other,36,30,married,yes_rec,freelance,75,100,4000,1365,1220,1745,0.33
good,10,owner,24,45,separated,no_rec,fixed,35,77,14000,0,200,300,5.04
bad,10,other,36,44,married,yes_rec,freelance,75,154,0,0,1300,2276,2.19
good,15,owner,60,39,separated,no_rec,freelance,45,54,7000,0,1500,2230,0.36
bad,0,other,60,27,single,no_rec,fixed,35,149,0,0,1500,1601,4.56
good,8,other,48,24,married,no_rec,fixed,45,56,0,0,770,1129,0.69
good,17,owner,48,43,married,no_rec,fixed,75,,5500,0,1100,,7.68
bad,0,owner,60,34,married,no_rec,partime,75,65,5000,0,1000,1142,-0.6
bad,0,owner,48,21,single,no_rec,partime,60,160,2500,0,1220,1598,3.93
good,37,owner,60,56,widow,no_rec,fixed,35,300,10000,0,1300,1750,12.23
bad,0,other,42,23,single,no_rec,partime,35,56,0,0,1100,1135,0.8
good,10,owner,60,37,married,yes_rec,fixed,90,118,4500,0,1200,1296,1.4
good,2,owner,60,30,married,yes_rec,fixed,45,174,4000,0,2000,2250,3.87
good,23,rent,24,47,single,no_rec,fixed,44,86,0,0,350,975,2.88
good,7,rent,48,59,married,no_rec,fixed,83,233,3000,0,1250,1525,5.76
bad,0,rent,36,32,married,no_rec,freelance,89,285,0,0,1000,1304,7.06
good,1,parents,60,29,married,no_rec,fixed,75,105,10000,0,700,1610,2.57
good,27,owner,60,56,married,no_rec,fixed,45,122,3000,0,950,1386,4.86
good,8,parents,60,33,married,no_rec,freelance,75,160,0,0,1200,1506,4.25
bad,8,parents,48,29,single,yes_rec,freelance,35,209,0,0,1145,1145,7.29
good,9,owner,36,24,married,no_rec,fixed,45,160,4000,2000,450,1388,7.6
bad,40,owner,36,62,married,yes_rec,freelance,45,157,13500,0,1000,1300,4.03
good,1,priv,12,34,married,yes_rec,fixed,90,65,3000,0,425,1245,-0.71
good,15,owner,60,41,married,no_rec,freelance,90,225,9000,0,1500,1923,5.4
good,2,parents,36,21,single,no_rec,partime,35,105,0,0,300,495,8.4
good,5,rent,36,27,married,no_rec,fixed,57,120,0,0,560,1163,4.05
good,10,priv,36,61,married,no_rec,fixed,75,130,25000,0,350,400,5.66
good,5,parents,36,50,married,no_rec,others,90,154,0,0,1000,1279,2.3
good,3,rent,48,51,married,no_rec,freelance,90,169,0,0,1200,1240,3.16
good,2,parents,48,39,separated,no_rec,fixed,35,160,0,0,550,2340,10.91
bad,0,other,60,31,single,no_rec,partime,35,128,0,0,900,982,6.2
good,5,owner,60,48,married,no_rec,fixed,60,187,3000,0,1300,1400,5.86
good,11,owner,36,46,married,no_rec,fixed,45,120,5000,0,1075,1631,2.51
good,0,owner,60,31,widow,no_rec,freelance,35,200,4000,0,943,1018,10.5
good,5,owner,18,29,married,no_rec,fixed,45,142,6000,3000,450,1678,2.68
good,8,owner,48,63,married,no_rec,fixed,45,107,8000,0,600,790,4.96
bad,1,other,48,35,separated,yes_rec,fixed,35,126,0,0,1300,1696,3.36
good,11,rent,60,28,married,no_rec,fixed,59,144,0,0,1225,1360,4.16
bad,6,rent,60,28,married,no_rec,fixed,54,90,0,0,1700,1700,1.27
bad,0,other,60,22,single,no_rec,partime,35,55,0,0,1350,1400,0.89
good,20,owner,12,52,married,no_rec,freelance,60,208,8500,0,400,1202,4.44
good,2,owner,60,31,married,no_rec,fixed,60,121,4500,800,1450,1600,2.19
good,7,priv,60,29,married,no_rec,fixed,60,51,3500,500,1000,1290,-0.84
bad,0,parents,60,25,married,yes_rec,fixed,45,148,0,0,1400,1557,4.41
good,22,rent,60,51,married,no_rec,fixed,57,116,0,0,1300,1347,2.72
good,15,owner,36,47,married,no_rec,fixed,75,152,13000,0,2700,3560,1.03
good,1,parents,36,19,single,no_rec,partime,35,118,0,0,1200,1426,2.49
good,17,owner,12,47,married,no_rec,fixed,75,80,2500,0,400,1454,0.15
bad,3,parents,12,26,single,no_rec,fixed,35,120,3500,0,1000,1844,1.02
good,6,owner,6,50,married,yes_rec,freelance,75,100,30000,0,600,1282,0.25
bad,12,owner,60,51,married,no_rec,fixed,45,144,9000,0,1450,1490,4.1
good,6,owner,48,53,married,no_rec,freelance,45,90,3500,0,900,1281,2.4
good,0,owner,60,26,married,no_rec,fixed,45,150,3500,0,1310,1464,4.81
good,2,parents,48,19,single,no_rec,partime,35,87,0,0,900,1045,2.77
bad,3,owner,24,60,married,no_rec,freelance,90,50,16000,0,2750,2971,-0.35
bad,0,rent,60,34,married,no_rec,freelance,75,104,4000,1000,1275,1325,0.89
bad,1,rent,60,33,married,no_rec,partime,85,250,5000,0,1700,1878,5.82
bad,1,rent,48,36,married,no_rec,partime,101,112,0,0,1550,1839,0.34
good,2,rent,60,29,single,no_rec,fixed,47,121,0,0,1100,1100,4.04
good,0,parents,24,21,single,no_rec,others,35,334,300000,0,1318,1318,5.44
good,8,parents,36,26,single,no_rec,freelance,35,52,9000,2500,450,680,-0.64
good,4,other,60,28,married,no_rec,fixed,60,143,0,0,1150,1630,4.33
good,6,ignore,24,31,single,no_rec,fixed,35,250,8000,0,1000,2436,5.16
good,1,rent,18,33,married,no_rec,freelance,69,244,0,0,600,1150,5.25
bad,0,rent,60,35,married,no_rec,others,75,179,700,0,1800,2292,3.47
good,0,priv,48,45,married,no_rec,fixed,75,194,3000,100,1000,1429,5.66
good,25,owner,36,50,married,no_rec,freelance,90,210,75000,0,900,1125,4.8
